cid,cmpdname,cmpdsynonym,mw,mf,polararea,complexity,xlogp,heavycnt,hbonddonor,hbondacc,rotbonds,inchi,isosmiles,inchikey,iupacname,meshheadings,annothits,annothitcnt,aids,cidcdate,sidsrcname,depcatg,annotation,neighbortype,exactmass,canonicalsmiles,monoisotopicmass,charge,covalentunitcnt,isotopeatomcnt,totalatomstereocnt,definedatomstereocnt,undefinedatomstereocnt,totalbondstereocnt,definedbondstereocnt,undefinedbondstereocnt
556814,96,2,155.07687059,C[N+]12CN3CN(C1)CN(C3)C2,155.07687059,0,1,0,0,0,0,0,0,0
560893,88,2,162.115698455,C1C2CC3CC1CC(C2)(C3)N4C=NC=N4,162.115698455,0,1,0,0,0,0,0,0,0
596440,83,2,208.157563266,C1C2CC3CC1CC(C2)C3NN,208.157563266,0,1,0,0,0,0,0,0,0
703015,89,2,195.125928785,CCCCC12CC3CC(C1)CC(C3)(C2)N,195.125928785,0,1,0,0,0,0,0,0,0
872064,81,2,209.141578849,C1C2CC3CC1CC(C2)C3=CCN,209.141578849,0,1,0,2,2,0,0,0,0
2769712,91,2,307.95983,CC12CC3CC(C1)(CC(C3)(C2)N)C.Cl,305.96188,0,1,0,2,0,2,0,0,0
2802853,81,2,207.162314293,CC12CC3(CC(C1)(CC(C2)(C3)N)C)C,207.162314293,0,1,0,0,0,0,1,0,1
2825184,85,2,210.125594432,C1C2CC3CC1CC(C2)(C3)C(=O)CBr,210.125594432,0,1,0,2,0,2,0,0,0
2830362,86,2,208.157563266,C1C2CC3(CC1CC(C2)(C3)N)N,208.157563266,0,1,0,2,0,2,0,0,0
3003873,80,2,224.13471982,C1C2CC3(CC1CC(C2)(C3)Br)Br,224.13471982,0,1,0,0,0,0,0,0,0
3010137,86,2,193.183049738,CC12CC3CC(C1)(CC(C3)(C2)O)C,193.183049738,0,1,0,0,0,0,0,0,0
3239817,92,2,182.094294304,C1CC(C2C1C3C2C=CC3)O,182.094294304,0,1,0,4,0,4,0,0,0
3400778,92,2,195.149738234,COC1=NC2C=CC3C1C3C=C2,195.149738234,1,1,0,2,0,2,0,0,0
3563437,85,2,258.06193,C=CC(=O)NC12CC3CC(C1)CC(C3)C2,258.06193,0,1,0,2,0,2,0,0,0
4022314,83,2,203.167399674,C1C2CC3CC1CC(C2)(C3)OC(=O)NN,203.167399674,0,1,0,2,0,2,0,0,0
4308580,83,2,208.146329876,CS(=O)(=O)OC12CC3CC(C1)CC(C3)C2,208.146329876,0,1,0,1,0,1,0,0,0
4522268,93,2,139.136099547,CC12CC3CC(C1)CC(C3)(C2)CC(=O)N,139.136099547,0,1,0,0,0,0,0,0,0
4702159,91,2,193.146664230,C1C2CC3CC1CC(C2)NC3=O,193.146664230,0,1,0,2,0,2,0,0,0
4912752,80,2,207.198699802,C1C2CC3CC1CC(C2)N(C3=O)N=O,207.198699802,0,1,0,1,0,1,0,0,0
5476247,100,1,150.128274515,C1C2CC3CC1CC(C2)C3(CN)O,150.128274515,0,1,0,0,0,0,0,0,0
10154217,92,2,166.135765193,C1CN2CN3CN1CN(C2)S3(=O)=O,166.135765193,0,1,0,2,0,2,0,0,0
10878537,82,2,214.0760574,CC(C)(C12CC3CC(C1)CC(C3)C2)O,214.0760574,0,1,0,0,0,0,0,0,0
11159840,87,2,192.151415257,CC12CC3CC(C1)(CC(C3)(C2)Br)C#N,192.151415257,0,1,0,1,0,1,0,0,0
11356630,82,2,206.130679813,CC(=O)NC12CC3CC(C1)CC(C3)(C2)C,206.130679813,0,1,0,0,0,0,1,1,0
11776529,83,2,242.1073575,CC12CC3CC(C1)CC(C3)(C2)NCCO,242.1073575,0,1,0,5,0,5,0,0,0
12128579,82,2,204.151415257,C1C2CC3CC1CC(C2)(C3)NCCN,204.151415257,0,1,0,0,0,0,0,0,0
12202797,87,2,193.110278721,C1C2CC3CC1CC(C2)(C3)SCCN,193.110278721,0,1,0,3,0,3,0,0,0
12211303,91,2,182.153146591,CC12CC3(CC(C1)(CC(C2)(C3)Cl)Cl)C,182.153146591,0,1,0,0,0,0,0,0,0
12233264,96,2,184.1018782,CC12CC3CC(C1)(CC(C3)(C2)OCCN)C,184.1018782,0,1,0,2,0,2,0,0,0
12307869,91,2,204.01011390,C1C2CC3CC1CC(C2)C34CO4,204.01011390,0,1,0,2,0,2,0,0,0
12440618,91,2,212.0604073,C1C2CC3CC1CC(C2)C3CN,212.0604073,0,1,0,2,0,2,0,0,0
12563267,89,2,167.131014166,C1C2CC3CC1CC(C2)(C3)OCCCN,167.131014166,0,1,0,3,0,3,0,0,0
12567833,85,2,275.99166,CC(CN)OC12CC3CC(C1)CC(C3)C2,275.99166,0,1,0,2,0,2,0,0,0
12634732,96,3,185.0971272,C1C2CC3CC1CC(C2)(C3)NO,185.0971272,0,1,0,0,0,0,0,0,0
12870895,87,2,176.131348519,C1C2CC3CC(C2)(CC1C3=O)Cl,176.131348519,0,1,0,2,0,2,0,0,0
12910655,90,1,229.1597275,C1C2CC3CC1CC(C2)(C3)C(=O)NN,229.1597275,0,2,0,2,0,2,0,0,0
12936591,87,2,190.135765193,C1C2CC3CC1CC(C2)(NC3)O,190.135765193,0,1,0,3,0,3,0,0,0
13113395,81,2,168.09727168,CC12CC3(CN(C1)CC(C2=O)(C3=O)C)C(=O)OC,168.09727168,0,1,0,2,0,2,0,0,0
13382064,83,2,208.10341969,CC12CN3CC(C1=O)(C(=O)C(C3)(C2=O)C)C,208.10341969,0,1,0,0,0,0,0,0,0
13540128,87,2,203.167399674,C1C2CC3CC1CC(C2)(C3)C(=O)C=O,203.167399674,0,1,0,0,0,0,0,0,0
13584586,89,2,220.10749958,C1C2CC3CC1OC(O2)(O3)C(=O)N,220.10749958,0,1,0,2,0,2,0,0,0
