molecule_chembl_id,canonical_smiles,standard_value
CHEMBL4216498,CCCCCCCCCCCCCCCC(=O)NCCCC[C@H](NC(=O)CCNC(=O)[C@H](CCCCN)NC(=O)[C@H](CCCCN)NC(=O)[C@H](CO)NC(=O)[C@@H](NC(=O)[C@H](CCC(=O)O)NC(=O)[C@H](CCC(=O)O)NC(=O)[C@@H](NC(=O)[C@H](CCCCN)NC(=O)[C@H](CCCCN)NC(=O)[C@H](CO)NC(=O)[C@@H](NC(=O)[C@H](CCC(=O)O)NC(=O)[C@H](CCC(=O)O)NC(=O)[C@@H](NC(=O)[C@H](CCCCN)NC(=O)[C@H](CCCCN)NC(=O)[C@H](CO)NC(=O)[C@@H](NC(=O)[C@H](CCC(=O)O)NC(=O)[C@H](CCC(=O)O)NC(=O)[C@@H](NC(=O)[C@H](CCCCN)NC(=O)[C@H](CCCCN)NC(=O)[C@H](CO)NC(=O)[C@@H](NC(=O)[C@H](CCC(=O)O)NC(=O)[C@H](CCC(=O)O)NC(=O)[C@@H](NC(=O)[C@H](CCCCN)NC(=O)[C@H](CCCCN)NC(=O)[C@H](CO)NC(=O)[C@@H](NC(=O)[C@H](CCC(=O)O)NC(=O)[C@H](CCC(=O)O)NC(=O)[C@@H](NC(C)=O)[C@@H](C)CC)[C@@H](C)CC)[C@@H](C)CC)[C@@H](C)CC)[C@@H](C)CC)[C@@H](C)CC)[C@@H](C)CC)[C@@H](C)CC)[C@@H](C)CC)[C@@H](C)CC)C(N)=O,6380.0
CHEMBL4288524,CCc1cn([C@H]2O[C@H](CO)[C@@H](O)[C@H]2O)c(=O)c[n+]1[O-],100000.0
CHEMBL4292688,CCc1cn([C@@H]2O[C@H](CO)[C@@H](O)[C@H]2O)c(=O)c[n+]1[O-],100000.0
CHEMBL4282087,Cc1cn([C@H]2O[C@H](CO)[C@@H](O)[C@H]2O)c(=O)c[n+]1[O-],100000.0
CHEMBL4282483,Cc1cn([C@@H]2O[C@H](CO)[C@@H](O)[C@H]2O)c(=O)c[n+]1[O-],100000.0
CHEMBL4290357,O=c1c[n+]([O-])ccn1[C@H]1O[C@H](CO)[C@@H](O)[C@H]1O,100000.0
CHEMBL4285872,O=c1c[n+]([O-])ccn1[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,100000.0
CHEMBL4293750,CCc1c[nH]c(=O)c[n+]1[O-],100000.0
CHEMBL4285397,Cc1c[nH]c(=O)c[n+]1[O-],100000.0
CHEMBL4293219,O=c1c[n+]([O-])cc[nH]1,100000.0
CHEMBL4280263,CCC(CC)OC1C=C(C(=O)O)C[C@H](N)[C@H]1NC(C)=O,16.6
CHEMBL4288995,CCC(CC)[C@H](NC(C)=O)[C@@H]1[C@H](OC(=O)NCCCOC(=O)/C=C/c2ccc(O)c(O)c2)[C@@H](C(=O)O)C[C@H]1NC(=N)N,1.68
CHEMBL4288789,CCC(CC)[C@H](NC(C)=O)[C@@H]1[C@H](OC(=O)NCCCNC(=O)/C=C/c2ccc(O)c(O)c2)[C@@H](C(=O)O)C[C@H]1NC(=N)N,1.56
CHEMBL4278125,CCC(CC)[C@H](NC(C)=O)[C@@H]1[C@H](OC(=O)NCCCOCCCc2ccc(O)c(O)c2)[C@@H](C(=O)O)C[C@H]1NC(=N)N,3.5
CHEMBL4285430,CCC(CC)[C@H](NC(C)=O)[C@@H]1[C@H](OC(=O)NCCCO)[C@@H](C(=O)O)C[C@H]1NC(=N)N,2.22
CHEMBL4293261,CCC(CC)[C@H](NC(C)=O)[C@@H]1[C@H](OC(=O)NCCCN)[C@@H](C(=O)O)C[C@H]1NC(=N)N.O=C(O)C(F)(F)F,2.58
CHEMBL4292664,CCCC(N)(CCC)C12CC3CC(CC(C3)C1)C2,1060.0
CHEMBL4284791,CCC(N)(CC)C12CC3CC(CC(C3)C1)C2,1010.0
CHEMBL4277543,CC(C)(N)C12CC3CC(CC(C3)C1)C2,30.0
CHEMBL3392935,C[C@H](N)C12CC3CC(CC(C3)C1)C2,20.0
CHEMBL1235691,C[C@@H](N)C12CC3CC(CC(C3)C1)C2,40.0
CHEMBL4285617,Nc1cccc2c1ncn2[C@@H]1C(F)=C(CO)[C@@H](O)[C@H]1O,20200.0
CHEMBL4287824,N#CCCN(Cc1cccs1)S(=O)(=O)c1ccccc1F,950.0
CHEMBL4277167,N#CCCN(Cc1cccs1)S(=O)(=O)c1cccc(F)c1,99.0
CHEMBL4284419,N#CCCN(Cc1cccs1)S(=O)(=O)c1ccc(F)cc1,99.0
CHEMBL4292316,N#CCCN(Cc1cccs1)S(=O)(=O)c1ccc(Cl)cc1,480.0
CHEMBL4294990,N#CCCN(Cc1cccs1)S(=O)(=O)c1ccc(Br)cc1,320.0
CHEMBL4286741,Cc1ccc(S(=O)(=O)N(CCC#N)Cc2cccs2)cc1,330.0
CHEMBL4285916,COc1ccc(S(=O)(=O)N(CCC#N)Cc2cccs2)cc1,2250.0
CHEMBL4277990,N#CCCN(Cc1cccs1)S(=O)(=O)c1ccc(C#N)cc1,6.0
CHEMBL4282531,N#CCCN(Cc1cccs1)S(=O)(=O)c1ccc(C(F)(F)F)cc1,1770.0
CHEMBL4293132,N#CCCN(Cc1cccs1)S(=O)(=O)c1ccc([N+](=O)[O-])cc1,3560.0
CHEMBL4292737,CC(=O)c1ccc(S(=O)(=O)N(CCC#N)Cc2cccs2)cc1,10860.0
CHEMBL4284865,N#CCCN(Cc1cccs1)S(=O)(=O)c1ccc(N)cc1,2370.0
CHEMBL4289324,O=S(=O)(c1ccc(Br)cc1)N(Cc1cccs1)Cc1cccs1,1330.0
CHEMBL4281445,CCCN(Cc1cccs1)S(=O)(=O)c1ccc(Br)cc1,200.0
CHEMBL4281038,CCOC(=O)CCN(Cc1cccs1)S(=O)(=O)c1ccc(Br)cc1,1540.0
CHEMBL4291678,O=C(O)CCN(Cc1cccs1)S(=O)(=O)c1ccc(Br)cc1,47590.0
CHEMBL4290438,N#CCCN(Cc1ccco1)S(=O)(=O)c1ccc(F)cc1,370.0
CHEMBL4279786,N#CCCN(Cc1ccco1)S(=O)(=O)c1ccc(Cl)cc1,500.0
CHEMBL4293843,N#CCCN(Cc1ccco1)S(=O)(=O)c1ccc(Br)cc1,4250.0
CHEMBL4283250,Cc1ccc(S(=O)(=O)N(CCC#N)Cc2ccco2)cc1,510.0
CHEMBL4283674,COc1ccc(S(=O)(=O)N(CCC#N)Cc2ccco2)cc1,8330.0
CHEMBL4291537,N#CCCN(Cc1ccco1)S(=O)(=O)c1ccc(C#N)cc1,200.0
CHEMBL4287026,N#CCCN(Cc1ccco1)S(=O)(=O)c1ccc(C(F)(F)F)cc1,21890.0
CHEMBL4294934,Cc1cccc(S(=O)(=O)N(CCC#N)Cc2ccco2)c1,4230.0
CHEMBL4293428,N#CCCN(Cc1ccccc1)S(=O)(=O)c1ccc(F)cc1,410.0
CHEMBL4283456,N#CCCN(Cc1ccc[nH]1)S(=O)(=O)c1ccc(Br)cc1,640.0
CHEMBL4294025,CCCN(CCC#N)S(=O)(=O)c1ccc(Br)cc1,8050.0
CHEMBL4287220,Cc1cc(C(=O)NCCSCc2ccc([N+](=O)[O-])cc2)c(C)o1,1250.0
CHEMBL4288555,OC12CC3CC(C1)CC(NCc1ccc(Br)s1)(C3)C2,2000.0
CHEMBL4283236,OC12CC3CC(C1)CC(NCc1ccc(-c4ccccc4Cl)s1)(C3)C2,2500.0
CHEMBL4279317,OC12CC3CC(C1)CC(NCc1ccc(-c4ccccc4)s1)(C3)C2,2100.0
CHEMBL4287072,c1csc(-c2ccc(CNC34CC5CC(CC(C5)C3)C4)s2)c1,12160.0
CHEMBL4289652,OC12CC3CC(C1)CC(NCc1csc(Br)c1)(C3)C2,5100.0
CHEMBL4285210,OC12CC3CC(C1)CC(NCc1cc(Br)cs1)(C3)C2,3100.0
CHEMBL4277906,Brc1ccc(CNC23CCC4CC(CC(C4)C2)C3)s1,600.0
CHEMBL4291979,Brc1ccc(CNC23CC4CC(CC(C4)C2)C3)[se]1,2200.0
CHEMBL4281360,Ic1ccc(CNC23CC4CC(CC(C4)C2)C3)s1,1000.0
CHEMBL3088160,c1csc(-c2cc(CNC34CC5CC(CC(C5)C3)C4)no2)c1,300.0
CHEMBL3415946,Brc1ccc(CNC23CC4CC(CC(C4)C2)C3)s1,2900.0
CHEMBL4289915,CCCCCCCCO[C@@H]1[C@@H](OCCCCCCCC)[C@@H](OC)O[C@H](COCCOCCOCCOCCOCc2cn([C@H]3C(=O)N[C@@H]4Cc5ccc(c(Cl)c5)Oc5cc6cc(c5O)Oc5ccc(cc5Cl)[C@@H](O[C@@H]5O[C@H](CO)[C@@H](O)[C@H](O)[C@H]5NC(C)=O)[C@H]5NC(=O)[C@H](NC(O)[C@@H]6NC(=O)[C@@H](NC4=O)c4cc(O)cc(c4)Oc4cc3ccc4O)c3ccc(O)c(c3)-c3c(O)cc(O)cc3[C@H](C(=O)O)NC5=O)nn2)[C@H]1OCc1ccc(OC)cc1,1400.0
CHEMBL4294366,CCCSC1=C(SCCC)C(=O)N([C@H]2C(=O)N[C@@H]3Cc4ccc(c(Cl)c4)Oc4cc5cc(c4O)Oc4ccc(cc4Cl)[C@@H](O[C@@H]4O[C@H](CO)[C@@H](O)[C@H](O)[C@H]4NC(C)=O)[C@H]4NC(=O)[C@H](NC(O)[C@@H]5NC(=O)[C@@H](NC3=O)c3cc(O)cc(c3)Oc3cc2ccc3O)c2ccc(O)c(c2)-c2c(O)cc(O)cc2[C@H](C(=O)O)NC4=O)C1=O,1800.0
CHEMBL4286491,CCCCSC1=C(SCCCC)C(=O)N([C@H]2C(=O)N[C@@H]3Cc4ccc(c(Cl)c4)Oc4cc5cc(c4O)Oc4ccc(cc4Cl)[C@@H](O[C@@H]4O[C@H](CO)[C@@H](O)[C@H](O)[C@H]4NC(C)=O)[C@H]4NC(=O)[C@H](NC(O)[C@@H]5NC(=O)[C@@H](NC3=O)c3cc(O)cc(c3)Oc3cc2ccc3O)c2ccc(O)c(c2)-c2c(O)cc(O)cc2[C@H](C(=O)O)NC4=O)C1=O,2900.0
CHEMBL4281204,CCCCCCSC1=C(SCCCCCC)C(=O)N([C@H]2C(=O)N[C@@H]3Cc4ccc(c(Cl)c4)Oc4cc5cc(c4O)Oc4ccc(cc4Cl)[C@@H](O[C@@H]4O[C@H](CO)[C@@H](O)[C@H](O)[C@H]4NC(C)=O)[C@H]4NC(=O)[C@H](NC(O)[C@@H]5NC(=O)[C@@H](NC3=O)c3cc(O)cc(c3)Oc3cc2ccc3O)c2ccc(O)c(c2)-c2c(O)cc(O)cc2[C@H](C(=O)O)NC4=O)C1=O,100000.0
CHEMBL4291825,CCCCCCCCSC1=C(SCCCCCCCC)C(=O)N([C@H]2C(=O)N[C@@H]3Cc4ccc(c(Cl)c4)Oc4cc5cc(c4O)Oc4ccc(cc4Cl)[C@@H](O[C@@H]4O[C@H](CO)[C@@H](O)[C@H](O)[C@H]4NC(C)=O)[C@H]4NC(=O)[C@H](NC(O)[C@@H]5NC(=O)[C@@H](NC3=O)c3cc(O)cc(c3)Oc3cc2ccc3O)c2ccc(O)c(c2)-c2c(O)cc(O)cc2[C@H](C(=O)O)NC4=O)C1=O,2100.0
CHEMBL4290400,CCCCCCCCCCCCSC1=C(SCCCCCCCCCCCC)C(=O)N([C@H]2C(=O)N[C@@H]3Cc4ccc(c(Cl)c4)Oc4cc5cc(c4O)Oc4ccc(cc4Cl)[C@@H](O[C@@H]4O[C@H](CO)[C@@H](O)[C@H](O)[C@H]4NC(C)=O)[C@H]4NC(=O)[C@H](NC(O)[C@@H]5NC(=O)[C@@H](NC3=O)c3cc(O)cc(c3)Oc3cc2ccc3O)c2ccc(O)c(c2)-c2c(O)cc(O)cc2[C@H](C(=O)O)NC4=O)C1=O,100000.0
CHEMBL4276752,CCCCCCCCCCCCSC1=C(SCCC)C(=O)N([C@H]2C(=O)N[C@@H]3Cc4ccc(c(Cl)c4)Oc4cc5cc(c4O)Oc4ccc(cc4Cl)[C@@H](O[C@@H]4O[C@H](CO)[C@@H](O)[C@H](O)[C@H]4NC(C)=O)[C@H]4NC(=O)[C@H](NC(O)[C@@H]5NC(=O)[C@@H](NC3=O)c3cc(O)cc(c3)Oc3cc2ccc3O)c2ccc(O)c(c2)-c2c(O)cc(O)cc2[C@H](C(=O)O)NC4=O)C1=O,5100.0
CHEMBL4286986,CC(=O)N[C@H]1[C@H](O[C@@H]2c3ccc(c(Cl)c3)Oc3cc4cc(c3O)Oc3ccc(cc3Cl)C[C@H]3NC(=O)[C@H](N5C(=O)C(SC[C@H]6O[C@@H]7OC(C)(C)O[C@@H]7[C@H]7OC(C)(C)O[C@@H]67)=C(SC[C@H]6O[C@@H]7OC(C)(C)O[C@@H]7[C@H]7OC(C)(C)O[C@@H]67)C5=O)c5ccc(O)c(c5)Oc5cc(O)cc(c5)[C@H](NC3=O)C(=O)N[C@H]4C(O)N[C@H]3C(=O)N[C@H]2C(=O)N[C@@H](C(=O)O)c2cc(O)cc(O)c2-c2cc3ccc2O)O[C@H](CO)[C@@H](O)[C@@H]1O,2100.0
CHEMBL4294897,CCCSC1=C(SCCC)C(=O)N(Cc2cn(C3C(=O)N[C@@H]4Cc5ccc(c(Cl)c5)Oc5cc6cc(c5O)Oc5ccc(cc5Cl)[C@@H](O[C@@H]5O[C@H](CO)[C@@H](O)[C@H](O)[C@H]5NC(C)=O)[C@H]5NC(=O)[C@H](NC(O)[C@@H]6NC(=O)[C@@H](NC4=O)c4cc(O)cc(c4)Oc4cc3ccc4O)c3ccc(O)c(c3)-c3c(O)cc(O)cc3[C@H](C(=O)O)NC5=O)nn2)C1=O,100000.0
CHEMBL4281188,CCCCSC1=C(SCCCC)C(=O)N(Cc2cn(C3C(=O)N[C@@H]4Cc5ccc(c(Cl)c5)Oc5cc6cc(c5O)Oc5ccc(cc5Cl)[C@@H](O[C@@H]5O[C@H](CO)[C@@H](O)[C@H](O)[C@H]5NC(C)=O)[C@H]5NC(=O)[C@H](NC(O)[C@@H]6NC(=O)[C@@H](NC4=O)c4cc(O)cc(c4)Oc4cc3ccc4O)c3ccc(O)c(c3)-c3c(O)cc(O)cc3[C@H](C(=O)O)NC5=O)nn2)C1=O,9800.0
CHEMBL4291492,CCCCCCSC1=C(SCCCCCC)C(=O)N(Cc2cn(C3C(=O)N[C@@H]4Cc5ccc(c(Cl)c5)Oc5cc6cc(c5O)Oc5ccc(cc5Cl)[C@@H](O[C@@H]5O[C@H](CO)[C@@H](O)[C@H](O)[C@H]5NC(C)=O)[C@H]5NC(=O)[C@H](NC(O)[C@@H]6NC(=O)[C@@H](NC4=O)c4cc(O)cc(c4)Oc4cc3ccc4O)c3ccc(O)c(c3)-c3c(O)cc(O)cc3[C@H](C(=O)O)NC5=O)nn2)C1=O,4000.0
CHEMBL4280176,CCCCCCCCSC1=C(SCCCCCCCC)C(=O)N(Cc2cn(C3C(=O)N[C@@H]4Cc5ccc(c(Cl)c5)Oc5cc6cc(c5O)Oc5ccc(cc5Cl)[C@@H](O[C@@H]5O[C@H](CO)[C@@H](O)[C@H](O)[C@H]5NC(C)=O)[C@H]5NC(=O)[C@H](NC(O)[C@@H]6NC(=O)[C@@H](NC4=O)c4cc(O)cc(c4)Oc4cc3ccc4O)c3ccc(O)c(c3)-c3c(O)cc(O)cc3[C@H](C(=O)O)NC5=O)nn2)C1=O,4400.0
CHEMBL4288082,CCCCCCCCCCCCSC1=C(SCCCCCCCCCCCC)C(=O)N(Cc2cn(C3C(=O)N[C@@H]4Cc5ccc(c(Cl)c5)Oc5cc6cc(c5O)Oc5ccc(cc5Cl)[C@@H](O[C@@H]5O[C@H](CO)[C@@H](O)[C@H](O)[C@H]5NC(C)=O)[C@H]5NC(=O)[C@H](NC(O)[C@@H]6NC(=O)[C@@H](NC4=O)c4cc(O)cc(c4)Oc4cc3ccc4O)c3ccc(O)c(c3)-c3c(O)cc(O)cc3[C@H](C(=O)O)NC5=O)nn2)C1=O,100000.0
CHEMBL4276746,CC(=O)N[C@H]1[C@H](O[C@@H]2c3ccc(c(Cl)c3)Oc3cc4cc(c3O)Oc3ccc(cc3Cl)C[C@H]3NC(=O)C(n5cc(CN6C(=O)C(SC[C@H]7O[C@@H]8OC(C)(C)O[C@@H]8[C@H]8OC(C)(C)O[C@@H]78)=C(SC[C@H]7O[C@@H]8OC(C)(C)O[C@@H]8[C@H]8OC(C)(C)O[C@@H]78)C6=O)nn5)c5ccc(O)c(c5)Oc5cc(O)cc(c5)[C@H](NC3=O)C(=O)N[C@H]4C(O)N[C@H]3C(=O)N[C@H]2C(=O)N[C@@H](C(=O)O)c2cc(O)cc(O)c2-c2cc3ccc2O)O[C@H](CO)[C@@H](O)[C@@H]1O,100000.0
CHEMBL4284686,CCCSC1=C(SCCC)C(=O)N(CCOCCOCCOCCOCc2cn(C3C(=O)N[C@@H]4Cc5ccc(c(Cl)c5)Oc5cc6cc(c5O)Oc5ccc(cc5Cl)[C@@H](O[C@@H]5O[C@H](CO)[C@@H](O)[C@H](O)[C@H]5NC(C)=O)[C@H]5NC(=O)[C@H](NC(O)[C@@H]6NC(=O)[C@@H](NC4=O)c4cc(O)cc(c4)Oc4cc3ccc4O)c3ccc(O)c(c3)-c3c(O)cc(O)cc3[C@H](C(=O)O)NC5=O)nn2)C1=O,100000.0
CHEMBL4279946,CCCCSC1=C(SCCCC)C(=O)N(CCOCCOCCOCCOCc2cn(C3C(=O)N[C@@H]4Cc5ccc(c(Cl)c5)Oc5cc6cc(c5O)Oc5ccc(cc5Cl)[C@@H](O[C@@H]5O[C@H](CO)[C@@H](O)[C@H](O)[C@H]5NC(C)=O)[C@H]5NC(=O)[C@H](NC(O)[C@@H]6NC(=O)[C@@H](NC4=O)c4cc(O)cc(c4)Oc4cc3ccc4O)c3ccc(O)c(c3)-c3c(O)cc(O)cc3[C@H](C(=O)O)NC5=O)nn2)C1=O,9500.0
CHEMBL4290592,CCCCCCSC1=C(SCCCCCC)C(=O)N(CCOCCOCCOCCOCc2cn(C3C(=O)N[C@@H]4Cc5ccc(c(Cl)c5)Oc5cc6cc(c5O)Oc5ccc(cc5Cl)[C@@H](O[C@@H]5O[C@H](CO)[C@@H](O)[C@H](O)[C@H]5NC(C)=O)[C@H]5NC(=O)[C@H](NC(O)[C@@H]6NC(=O)[C@@H](NC4=O)c4cc(O)cc(c4)Oc4cc3ccc4O)c3ccc(O)c(c3)-c3c(O)cc(O)cc3[C@H](C(=O)O)NC5=O)nn2)C1=O,2700.0
CHEMBL4279779,CCCCCCCCSC1=C(SCCCCCCCC)C(=O)N(CCOCCOCCOCCOCc2cn(C3C(=O)N[C@@H]4Cc5ccc(c(Cl)c5)Oc5cc6cc(c5O)Oc5ccc(cc5Cl)[C@@H](O[C@@H]5O[C@H](CO)[C@@H](O)[C@H](O)[C@H]5NC(C)=O)[C@H]5NC(=O)[C@H](NC(O)[C@@H]6NC(=O)[C@@H](NC4=O)c4cc(O)cc(c4)Oc4cc3ccc4O)c3ccc(O)c(c3)-c3c(O)cc(O)cc3[C@H](C(=O)O)NC5=O)nn2)C1=O,1400.0
CHEMBL4288024,CCCCCCCCCCCCSC1=C(SCCCCCCCCCCCC)C(=O)N(CCOCCOCCOCCOCc2cn(C3C(=O)N[C@@H]4Cc5ccc(c(Cl)c5)Oc5cc6cc(c5O)Oc5ccc(cc5Cl)[C@@H](O[C@@H]5O[C@H](CO)[C@@H](O)[C@H](O)[C@H]5NC(C)=O)[C@H]5NC(=O)[C@H](NC(O)[C@@H]6NC(=O)[C@@H](NC4=O)c4cc(O)cc(c4)Oc4cc3ccc4O)c3ccc(O)c(c3)-c3c(O)cc(O)cc3[C@H](C(=O)O)NC5=O)nn2)C1=O,100000.0
CHEMBL4291683,CC(=O)N[C@H]1[C@H](O[C@@H]2c3ccc(c(Cl)c3)Oc3cc4cc(c3O)Oc3ccc(cc3Cl)C[C@H]3NC(=O)C(n5cc(COCCOCCOCCOCCN6C(=O)C(SC[C@H]7O[C@@H]8OC(C)(C)O[C@@H]8[C@H]8OC(C)(C)O[C@@H]78)=C(SC[C@H]7O[C@@H]8OC(C)(C)O[C@@H]8[C@H]8OC(C)(C)O[C@@H]78)C6=O)nn5)c5ccc(O)c(c5)Oc5cc(O)cc(c5)[C@H](NC3=O)C(=O)N[C@H]4C(O)N[C@H]3C(=O)N[C@H]2C(=O)N[C@@H](C(=O)O)c2cc(O)cc(O)c2-c2cc3ccc2O)O[C@H](CO)[C@@H](O)[C@@H]1O,100000.0
CHEMBL4282299,CC(=O)N[C@H]1[C@H](O[C@@H]2c3ccc(c(Cl)c3)Oc3cc4cc(c3O)Oc3ccc(cc3Cl)C[C@H]3NC(=O)C(n5cc(COCCOCCOCCOCCN6C(=O)C(SCCOCCOCCOCCO)=C(SCCOCCOCCOCCO)C6=O)nn5)c5ccc(O)c(c5)Oc5cc(O)cc(c5)[C@H](NC3=O)C(=O)N[C@H]4C(O)N[C@H]3C(=O)N[C@H]2C(=O)N[C@@H](C(=O)O)c2cc(O)cc(O)c2-c2cc3ccc2O)O[C@H](CO)[C@@H](O)[C@@H]1O,100000.0
CHEMBL4295108,CCCCCCCCCCCCCCCCOCc1cn([C@H]2C(=O)N[C@@H]3Cc4ccc(c(Cl)c4)Oc4cc5cc(c4O)Oc4ccc(cc4Cl)[C@@H](O[C@@H]4O[C@H](CO)[C@@H](O)[C@H](O)[C@H]4NC(C)=O)[C@H]4NC(=O)[C@H](NC(O)[C@@H]5NC(=O)[C@@H](NC3=O)c3cc(O)cc(c3)Oc3cc2ccc3O)c2ccc(O)c(c2)-c2c(O)cc(O)cc2[C@H](C(=O)O)NC4=O)nn1,1800.0
CHEMBL4287178,CCCCCCCCCCCCOCc1cn([C@H]2C(=O)N[C@@H]3Cc4ccc(c(Cl)c4)Oc4cc5cc(c4O)Oc4ccc(cc4Cl)[C@@H](O[C@@H]4O[C@H](CO)[C@@H](O)[C@H](O)[C@H]4NC(C)=O)[C@H]4NC(=O)[C@H](NC(O)[C@@H]5NC(=O)[C@@H](NC3=O)c3cc(O)cc(c3)Oc3cc2ccc3O)c2ccc(O)c(c2)-c2c(O)cc(O)cc2[C@H](C(=O)O)NC4=O)nn1,100000.0
CHEMBL4284871,CCCCCCCCCCOCc1cn([C@H]2C(=O)N[C@@H]3Cc4ccc(c(Cl)c4)Oc4cc5cc(c4O)Oc4ccc(cc4Cl)[C@@H](O[C@@H]4O[C@H](CO)[C@@H](O)[C@H](O)[C@H]4NC(C)=O)[C@H]4NC(=O)[C@H](NC(O)[C@@H]5NC(=O)[C@@H](NC3=O)c3cc(O)cc(c3)Oc3cc2ccc3O)c2ccc(O)c(c2)-c2c(O)cc(O)cc2[C@H](C(=O)O)NC4=O)nn1,100000.0
CHEMBL4276938,CCCCCCCCOCc1cn([C@H]2C(=O)N[C@@H]3Cc4ccc(c(Cl)c4)Oc4cc5cc(c4O)Oc4ccc(cc4Cl)[C@@H](O[C@@H]4O[C@H](CO)[C@@H](O)[C@H](O)[C@H]4NC(C)=O)[C@H]4NC(=O)[C@H](NC(O)[C@@H]5NC(=O)[C@@H](NC3=O)c3cc(O)cc(c3)Oc3cc2ccc3O)c2ccc(O)c(c2)-c2c(O)cc(O)cc2[C@H](C(=O)O)NC4=O)nn1,1800.0
CHEMBL4287719,CCCCCCOCc1cn([C@H]2C(=O)N[C@@H]3Cc4ccc(c(Cl)c4)Oc4cc5cc(c4O)Oc4ccc(cc4Cl)[C@@H](O[C@@H]4O[C@H](CO)[C@@H](O)[C@H](O)[C@H]4NC(C)=O)[C@H]4NC(=O)[C@H](NC(O)[C@@H]5NC(=O)[C@@H](NC3=O)c3cc(O)cc(c3)Oc3cc2ccc3O)c2ccc(O)c(c2)-c2c(O)cc(O)cc2[C@H](C(=O)O)NC4=O)nn1,100000.0
CHEMBL4279163,CC(=O)N[C@H]1[C@H](O[C@@H]2c3ccc(c(Cl)c3)Oc3cc4cc(c3O)Oc3ccc(cc3Cl)C[C@H]3NC(=O)[C@H](n5cc(COc6ccccc6)nn5)c5ccc(O)c(c5)Oc5cc(O)cc(c5)[C@H](NC3=O)C(=O)N[C@H]4C(O)N[C@H]3C(=O)N[C@H]2C(=O)N[C@@H](C(=O)O)c2cc(O)cc(O)c2-c2cc3ccc2O)O[C@H](CO)[C@@H](O)[C@@H]1O,100000.0
CHEMBL4289316,CC(=O)N[C@H]1[C@H](O[C@@H]2c3ccc(c(Cl)c3)Oc3cc4cc(c3O)Oc3ccc(cc3Cl)C[C@H]3NC(=O)[C@H](n5cc(COc6cccc7ccccc67)nn5)c5ccc(O)c(c5)Oc5cc(O)cc(c5)[C@H](NC3=O)C(=O)N[C@H]4C(O)N[C@H]3C(=O)N[C@H]2C(=O)N[C@@H](C(=O)O)c2cc(O)cc(O)c2-c2cc3ccc2O)O[C@H](CO)[C@@H](O)[C@@H]1O,11000.0
CHEMBL4280503,CC(=O)N[C@H]1[C@H](O[C@@H]2c3ccc(c(Cl)c3)Oc3cc4cc(c3O)Oc3ccc(cc3Cl)C[C@H]3NC(=O)[C@H](n5cc(COC[C@H]6O[C@@H]7OC(C)(C)O[C@@H]7[C@H]7OC(C)(C)O[C@H]76)nn5)c5ccc(O)c(c5)Oc5cc(O)cc(c5)[C@H](NC3=O)C(=O)N[C@H]4C(O)N[C@H]3C(=O)N[C@H]2C(=O)N[C@@H](C(=O)O)c2cc(O)cc(O)c2-c2cc3ccc2O)O[C@H](CO)[C@@H](O)[C@@H]1O,45000.0
CHEMBL4280921,CC(=O)N[C@H]1[C@H](O[C@@H]2c3ccc(c(Cl)c3)Oc3cc4cc(c3O)Oc3ccc(cc3Cl)C[C@H]3NC(=O)[C@H](n5cc(CO[C@@H]6[C@H](OCc7ccccc7)[C@@H](OCc7ccccc7)[C@H](O[C@H]7[C@H](OCc8ccccc8)[C@@H](OCc8ccccc8)[C@H](Sc8ccccc8)O[C@@H]7COCc7ccccc7)O[C@@H]6COCc6ccccc6)nn5)c5ccc(O)c(c5)Oc5cc(O)cc(c5)[C@H](NC3=O)C(=O)N[C@H]4C(O)N[C@H]3C(=O)N[C@H]2C(=O)N[C@@H](C(=O)O)c2cc(O)cc(O)c2-c2cc3ccc2O)O[C@H](CO)[C@@H](O)[C@@H]1O,8900.0
CHEMBL4293879,CC(=O)N[C@H]1[C@H](O[C@@H]2c3ccc(c(Cl)c3)Oc3cc4cc(c3O)Oc3ccc(cc3Cl)C[C@H]3NC(=O)[C@H](n5cc(CCOc6c7cc(C(C)(C)C)cc6Cc6cc(C(C)(C)C)cc(c6O)Cc6cc(C(C)(C)C)cc(c6O)Cc6cc(C(C)(C)C)cc(c6O)C7)nn5)c5ccc(O)c(c5)Oc5cc(O)cc(c5)[C@H](NC3=O)C(=O)N[C@H]4C(O)N[C@H]3C(=O)N[C@H]2C(=O)N[C@@H](C(=O)O)c2cc(O)cc(O)c2-c2cc3ccc2O)O[C@H](CO)[C@@H](O)[C@@H]1O,8900.0
CHEMBL4282810,CCCCOCc1cn(CCOCCOCCOCCOCc2cn([C@H]3C(=O)N[C@@H]4Cc5ccc(c(Cl)c5)Oc5cc6cc(c5O)Oc5ccc(cc5Cl)[C@@H](O[C@@H]5O[C@H](CO)[C@@H](O)[C@H](O)[C@H]5NC(C)=O)[C@H]5NC(=O)[C@H](NC(O)[C@@H]6NC(=O)[C@@H](NC4=O)c4cc(O)cc(c4)Oc4cc3ccc4O)c3ccc(O)c(c3)-c3c(O)cc(O)cc3[C@H](C(=O)O)NC5=O)nn2)nn1,100000.0
